INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
238344169,12/27/2021,20:48:00,BRONX,43,0,,false,,,,18-24,M,BLACK,1023225,237941,40.81969098600007,-73.85918708599996,POINT (-73.85918708599996 40.81969098600007)
226266743,03/29/2021,23:13:00,MANHATTAN,23,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1000267,228200,40.793026087000044,-73.94215617799993,POINT (-73.94215617799993 40.793026087000044)
230418795,07/02/2021,19:34:00,BRONX,41,0,,true,25-44,M,BLACK,18-24,M,BLACK,1013336,238224,40.820505836000045,-73.89491419199999,POINT (-73.89491419199999 40.820505836000045)
225438895,03/10/2021,07:30:00,MANHATTAN,28,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,M,BLACK,998054,232172,40.80393187900006,-73.95014024399995,POINT (-73.95014024399995 40.80393187900006)
228162572,05/13/2021,11:02:00,BRONX,44,0,,false,,,,18-24,M,BLACK,1004396,239361,40.82365149100008,-73.92721083899994,POINT (-73.92721083899994 40.82365149100008)
226542633,04/05/2021,21:53:00,BROOKLYN,79,0,,false,,,,18-24,M,BLACK,998034,188480,40.68400831000002,-73.95030201899993,POINT (-73.95030201899993 40.68400831000002)
227266592,04/18/2021,00:15:00,BRONX,40,0,COMMERCIAL BLDG,false,,,,18-24,F,WHITE HISPANIC,1008271,232344,40.80438210400007,-73.91323498599996,POINT (-73.91323498599996 40.80438210400007)
235033374,10/15/2021,20:30:00,MANHATTAN,7,0,,false,,,,18-24,M,WHITE HISPANIC,987969,200865,40.71801219200007,-73.98658542399994,POINT (-73.98658542399994 40.71801219200007)
235086142,10/15/2021,21:55:00,BROOKLYN,60,0,,false,18-24,M,BLACK,18-24,M,BLACK,983796,149516,40.57707107300007,-74.00163575499994,POINT (-74.00163575499994 40.57707107300007)
238036437,12/18/2021,12:43:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1012787,176018,40.64976764200002,-73.89716156499998,POINT (-73.89716156499998 40.64976764200002)
226598086,04/06/2021,17:16:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,959957,173683,40.643371226000056,-74.08753865699998,POINT (-74.08753865699998 40.643371226000056)
229995494,06/23/2021,20:02:00,BROOKLYN,75,0,,false,18-24,M,BLACK,25-44,M,BLACK,1015014,183971,40.67158940400003,-73.88909976299993,POINT (-73.88909976299993 40.67158940400003)
225602529,03/14/2021,05:00:00,BRONX,44,0,,false,25-44,M,BLACK,25-44,F,BLACK,1006490,244533,40.837842121000044,-73.91962775199994,POINT (-73.91962775199994 40.837842121000044)
228890010,05/30/2021,23:38:00,QUEENS,115,0,PVT HOUSE,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1018835,216957,40.76211388100006,-73.87515592199998,POINT (-73.87515592199998 40.76211388100006)
233828559,09/19/2021,19:33:00,QUEENS,109,0,MULTI DWELL - APT BUILD,true,25-44,F,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1032046,216554,40.76094620300007,-73.82746959899998,POINT (-73.82746959899998 40.76094620300007)
233763098,09/18/2021,03:24:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,F,WHITE,1004006,171400,40.63711616800003,-73.92881949599996,POINT (-73.92881949599996 40.63711616800003)
237290043,12/03/2021,02:25:00,BROOKLYN,60,0,PVT HOUSE,false,,,,45-64,M,WHITE HISPANIC,994256,150750,40.580452527000034,-73.96397986499993,POINT (-73.96397986499993 40.580452527000034)
225908301,03/20/2021,16:30:00,BROOKLYN,63,0,,false,,,,25-44,M,BLACK,1003232,167630,40.62677001000004,-73.93161886199994,POINT (-73.93161886199994 40.62677001000004)
224465137,02/16/2021,20:48:00,BRONX,44,0,DEPT STORE,false,45-64,M,BLACK,25-44,M,BLACK,1007961,246839,40.84416759000004,-73.91430351799994,POINT (-73.91430351799994 40.84416759000004)
234070579,09/25/2021,22:44:00,BROOKLYN,75,0,,false,,,,45-64,M,BLACK,1015238,181508,40.66482824100007,-73.88830358399997,POINT (-73.88830358399997 40.66482824100007)
229827575,06/20/2021,01:21:00,MANHATTAN,34,0,,false,,,,18-24,M,WHITE HISPANIC,1004715,253909,40.86358075100002,-73.92601384799997,POINT (-73.92601384799997 40.86358075100002)
222563765,01/02/2021,15:36:00,QUEENS,115,0,,true,45-64,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1019852,215449,40.75797077400005,-73.87149272899995,POINT (-73.87149272899995 40.75797077400005)
232263466,08/13/2021,03:56:00,QUEENS,106,0,,false,,,,25-44,M,BLACK,1035200,190461,40.68930978800007,-73.81628200299998,POINT (-73.81628200299998 40.68930978800007)
232632359,08/23/2021,09:30:00,MANHATTAN,19,0,COMMERCIAL BLDG,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,999095,224575,40.78307848000002,-73.94639685599996,POINT (-73.94639685599996 40.78307848000002)
229091710,06/03/2021,23:30:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,false,25-44,F,WHITE HISPANIC,25-44,F,WHITE HISPANIC,999645,195120,40.702230918000055,-73.94447824399998,POINT (-73.94447824399998 40.702230918000055)
224465519,02/16/2021,15:44:00,QUEENS,101,0,,false,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1051960,160392,40.606664855000076,-73.75614960299998,POINT (-73.75614960299998 40.606664855000076)
234268729,09/29/2021,12:50:00,BRONX,48,0,,true,18-24,M,BLACK,18-24,M,BLACK,1016838,250252,40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
229493100,06/11/2021,16:29:00,BROOKLYN,72,0,,false,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,982339,174880,40.64668984600007,-74.00688786799998,POINT (-74.00688786799998 40.64668984600007)
232132668,08/11/2021,12:40:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1010097,237401,40.81825700500008,-73.90661980699997,POINT (-73.90661980699997 40.81825700500008)
228798149,05/27/2021,15:09:00,MANHATTAN,23,0,,false,<18,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,1000253,226668,40.788821185000074,-73.94221038799998,POINT (-73.94221038799998 40.788821185000074)
229164957,06/06/2021,01:53:00,BRONX,44,0,,false,45-64,M,WHITE HISPANIC,25-44,M,BLACK,1007374,244940,40.83895694700004,-73.91643164099996,POINT (-73.91643164099996 40.83895694700004)
232888019,08/27/2021,00:06:00,MANHATTAN,33,0,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,999973,243933,40.836209301000046,-73.94318110299997,POINT (-73.94318110299997 40.836209301000046)
223786434,01/31/2021,07:30:00,MANHATTAN,34,0,,false,<18,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1005965,256062,40.86948709400008,-73.92148771999997,POINT (-73.92148771999997 40.86948709400008)
222607499,01/04/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,1017824,243494,40.834954553000046,-73.87867276499998,POINT (-73.87867276499998 40.834954553000046)
225602527,03/14/2021,00:00:00,MANHATTAN,33,0,,false,,,,18-24,M,BLACK HISPANIC,1000580,245160,40.83957595800007,-73.94098451699995,POINT (-73.94098451699995 40.83957595800007)
228672737,05/25/2021,18:01:00,BRONX,48,0,,true,<18,M,BLACK,25-44,M,WHITE HISPANIC,1013843,247870,40.846979627000046,-73.89303985699996,POINT (-73.89303985699996 40.846979627000046)
232444799,08/18/2021,03:10:00,MANHATTAN,34,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,1005747,253516,40.86249963100005,-73.922284097,POINT (-73.922284097 40.86249963100005)
231562492,07/29/2021,03:56:00,MANHATTAN,33,0,,false,,,,25-44,M,BLACK HISPANIC,1001602,246487,40.84321623700004,-73.93728755699995,POINT (-73.93728755699995 40.84321623700004)
226738464,04/09/2021,18:50:00,BROOKLYN,71,0,,false,,,,45-64,M,BLACK,997967,183126,40.66931289100006,-73.95055448899996,POINT (-73.95055448899996 40.66931289100006)
231186871,07/21/2021,13:44:00,BRONX,47,0,COMMERCIAL BLDG,false,<18,M,BLACK HISPANIC,18-24,M,BLACK,1026375,262353,40.88668011400005,-73.84765295399995,POINT (-73.84765295399995 40.88668011400005)
230448645,07/04/2021,00:45:00,BRONX,40,0,,false,,,,25-44,M,BLACK HISPANIC,1005294,237197,40.81770982900008,-73.92397301399996,POINT (-73.92397301399996 40.81770982900008)
223198985,01/16/2021,12:39:00,MANHATTAN,32,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,1000828,240293,40.826216983000045,-73.94010026799998,POINT (-73.94010026799998 40.826216983000045)
235498960,10/25/2021,19:25:00,QUEENS,106,0,,false,45-64,M,WHITE,25-44,M,BLACK HISPANIC,1023177,184195,40.67217210500007,-73.85967157499994,POINT (-73.85967157499994 40.67217210500007)
233790860,09/18/2021,23:17:00,BRONX,44,0,,false,,,,18-24,M,BLACK HISPANIC,1010270,246284,40.84263777600006,-73.90596032999997,POINT (-73.90596032999997 40.84263777600006)
228564724,05/23/2021,02:28:00,BRONX,52,0,,false,,,,18-24,M,BLACK,1018851,259662,40.879326873000025,-73.87487797499993,POINT (-73.87487797499993 40.879326873000025)
237218699,12/01/2021,14:10:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,1007011,183338,40.669876153000075,-73.91795203499998,POINT (-73.91795203499998 40.669876153000075)
227647473,05/02/2021,03:15:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1005985,178106,40.65551805200005,-73.92166744799994,POINT (-73.92166744799994 40.65551805200005)
229507546,06/12/2021,14:24:00,BRONX,41,0,,false,25-44,M,BLACK,25-44,F,BLACK,1012076,239818,40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
231325837,07/24/2021,21:57:00,BROOKLYN,67,0,BEAUTY/NAIL SALON,false,25-44,M,BLACK,45-64,M,BLACK,1000204,173775,40.64364269800007,-73.94251268999993,POINT (-73.94251268999993 40.64364269800007)
227950669,05/09/2021,03:48:00,BRONX,48,0,BEAUTY/NAIL SALON,true,25-44,M,BLACK,25-44,M,BLACK,1014565,250748,40.85487643000005,-73.89041723299994,POINT (-73.89041723299994 40.85487643000005)
232924795,08/30/2021,21:18:00,BRONX,42,0,MULTI DWELL - APT BUILD,true,,,,25-44,M,WHITE HISPANIC,1015667,243850,40.83593960600007,-73.88646598899999,POINT (-73.88646598899999 40.83593960600007)
231965179,08/08/2021,00:30:00,BROOKLYN,75,0,,true,,,,25-44,M,BLACK,1015110,178038,40.65530430800004,-73.88878084699996,POINT (-73.88878084699996 40.65530430800004)
236946081,11/25/2021,23:51:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,1011092,244692,40.838265741000036,-73.90299584299999,POINT (-73.90299584299999 40.838265741000036)
230247120,06/30/2021,01:00:00,QUEENS,105,0,,false,25-44,M,BLACK,25-44,M,BLACK,1056526,178103,40.655241537000045,-73.73951596199998,POINT (-73.73951596199998 40.655241537000045)
234930232,10/13/2021,22:24:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,961645,164277,40.61755821700007,-74.08142462899998,POINT (-74.08142462899998 40.61755821700007)
229643174,06/16/2021,23:11:00,BROOKLYN,83,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1007032,193358,40.69737870800003,-73.91784245799995,POINT (-73.91784245799995 40.69737870800003)
225663425,03/15/2021,22:55:00,BROOKLYN,94,0,,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,995524,207360,40.73583298700004,-73.95932043299997,POINT (-73.95932043299997 40.73583298700004)
233502667,07/31/2021,18:50:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,F,BLACK,1026784,267827,40.90170252300004,-73.84613900299998,POINT (-73.84613900299998 40.90170252300004)
236817421,11/22/2021,19:00:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1005555,178394,40.65630959300007,-73.92321627899997,POINT (-73.92321627899997 40.65630959300007)
224950993,02/27/2021,03:30:00,BRONX,40,0,BAR/NIGHT CLUB,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1004068,234460,40.81020036500007,-73.92841042499998,POINT (-73.92841042499998 40.81020036500007)
230748641,07/12/2021,01:51:00,BROOKLYN,69,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1013808,176426,40.65088416300006,-73.89348036399997,POINT (-73.89348036399997 40.65088416300006)
223819780,02/01/2021,01:15:00,MANHATTAN,14,0,,false,25-44,M,BLACK,25-44,M,BLACK,987215,215403,40.75791569300002,-73.98929901999998,POINT (-73.98929901999998 40.75791569300002)
229283288,06/08/2021,15:37:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,998625,230177,40.798455240000074,-73.94808201499995,POINT (-73.94808201499995 40.798455240000074)
230162216,06/25/2021,14:33:00,BRONX,46,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1011256,251004,40.85558981500003,-73.90237773499997,POINT (-73.90237773499997 40.85558981500003)
225489748,03/11/2021,20:35:00,MANHATTAN,23,0,,false,,,,18-24,M,WHITE HISPANIC,999501,227549,40.79124062300008,-73.94492405899997,POINT (-73.94492405899997 40.79124062300008)
238168511,12/22/2021,03:11:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1014592,182832,40.668464561000064,-73.89062616399997,POINT (-73.89062616399997 40.668464561000064)
228369050,05/18/2021,00:31:00,MANHATTAN,34,0,,false,25-44,M,BLACK,45-64,F,BLACK HISPANIC,1004856,254409,40.86495277100005,-73.92550254999998,POINT (-73.92550254999998 40.86495277100005)
227344201,04/23/2021,21:19:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1009905,180751,40.662767503000055,-73.90752952599996,POINT (-73.90752952599996 40.662767503000055)
232291899,08/14/2021,04:11:00,BRONX,46,0,,true,,,,25-44,M,BLACK,1008497,248717,40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
228062046,05/12/2021,04:53:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,45-64,M,BLACK,1007160,247651,40.84639840500005,-73.91719577199996,POINT (-73.91719577199996 40.84639840500005)
232733332,08/25/2021,15:50:00,STATEN ISLAND,120,0,BEAUTY/NAIL SALON,false,,,,25-44,F,WHITE HISPANIC,962505,171812,40.638242355000045,-74.078351189,POINT (-74.078351189 40.638242355000045)
231941260,08/07/2021,20:49:00,MANHATTAN,34,0,,false,<18,M,BLACK,<18,M,BLACK,1005602,254991,40.866548411000046,-73.92280361099995,POINT (-73.92280361099995 40.866548411000046)
234756218,10/10/2021,01:55:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,999530,214433,40.75524058600007,-73.94484914899994,POINT (-73.94484914899994 40.75524058600007)
238312743,12/26/2021,04:07:00,BRONX,44,0,,true,25-44,M,BLACK,25-44,M,BLACK,1008208,242974,40.83355862400003,-73.91342459999998,POINT (-73.91342459999998 40.83355862400003)
231047259,07/16/2021,20:23:00,BROOKLYN,73,0,,true,25-44,M,BLACK,25-44,M,BLACK,1009572,183144,40.66933671200008,-73.90872081599997,POINT (-73.90872081599997 40.66933671200008)
231637054,08/01/2021,02:15:00,MANHATTAN,17,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,990119,209875,40.74274127600006,-73.97882159799997,POINT (-73.97882159799997 40.74274127600006)
230451565,07/05/2021,04:21:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1001079,195776,40.70402887300003,-73.93930477999999,POINT (-73.93930477999999 40.70402887300003)
235961157,11/06/2021,01:57:00,MANHATTAN,23,0,,false,,,,45-64,M,BLACK,1000771,228377,40.79351097700004,-73.94033555099996,POINT (-73.94033555099996 40.79351097700004)
227089387,04/16/2021,18:51:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1005749,187601,40.68158027900005,-73.92248772399995,POINT (-73.92248772399995 40.68158027900005)
222524732,01/01/2021,00:05:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,false,,,,25-44,F,BLACK,1021290,184416,40.672786795000036,-73.86647288899997,POINT (-73.86647288899997 40.672786795000036)
223505519,01/23/2021,21:15:00,QUEENS,110,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1016436,211487,40.74710919000006,-73.88384204599998,POINT (-73.88384204599998 40.74710919000006)
226654025,04/07/2021,01:08:00,BRONX,40,0,,false,,,,25-44,M,BLACK,1010753,234768,40.81102821500008,-73.90426016799995,POINT (-73.90426016799995 40.81102821500008)
226705487,04/08/2021,18:15:00,MANHATTAN,6,0,,false,18-24,M,BLACK,18-24,M,BLACK,984288,205504,40.73074590600004,-73.99986434,POINT (-73.99986434 40.73074590600004)
223782356,01/31/2021,00:15:00,BROOKLYN,79,0,,false,,,,18-24,F,BLACK,1000517,188857,40.68503887400004,-73.941348437,POINT (-73.941348437 40.68503887400004)
228557511,05/22/2021,22:11:00,BRONX,41,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK HISPANIC,1013775,238190,40.820411060000026,-73.89332824199995,POINT (-73.89332824199995 40.820411060000026)
227127702,04/19/2021,19:25:00,QUEENS,103,0,GROCERY/BODEGA,false,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,WHITE HISPANIC,1046166,199621,40.71438184600004,-73.77665589699996,POINT (-73.77665589699996 40.71438184600004)
228367829,05/18/2021,23:27:00,BRONX,40,0,,true,,,,18-24,M,BLACK,1005530,233943,40.808777943000045,-73.923130702,POINT (-73.923130702 40.808777943000045)
235857196,11/03/2021,02:25:00,MANHATTAN,25,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1002572,231625,40.802422302000025,-73.93382234599994,POINT (-73.93382234599994 40.802422302000025)
226139413,03/25/2021,18:16:00,MANHATTAN,33,0,,false,,,,25-44,M,WHITE HISPANIC,1000134,244289,40.83718613000008,-73.94259843199995,POINT (-73.94259843199995 40.83718613000008)
227950650,05/06/2021,23:28:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1010706,243782,40.83576922100008,-73.90439441599993,POINT (-73.90439441599993 40.83576922100008)
235740735,10/31/2021,00:50:00,BRONX,49,0,,true,,,,18-24,M,WHITE HISPANIC,1023113,256116,40.86957646700006,-73.85948640399994,POINT (-73.85948640399994 40.86957646700006)
233564840,09/14/2021,01:45:00,QUEENS,104,0,,false,,,,18-24,M,WHITE HISPANIC,1018220,195699,40.703768327000034,-73.87748328199996,POINT (-73.87748328199996 40.703768327000034)
228563312,05/22/2021,01:15:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1014033,255393,40.86762736000002,-73.89231969199994,POINT (-73.89231969199994 40.86762736000002)
227509416,04/29/2021,00:25:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1005710,233682,40.80806113500005,-73.92248131399998,POINT (-73.92248131399998 40.80806113500005)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,false,<18,M,BLACK,18-24,M,BLACK HISPANIC,1020808,262493,40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
234482342,10/04/2021,22:06:00,MANHATTAN,20,0,,false,,,,25-44,M,WHITE,990122,222510,40.77742111500004,-73.97879973799998,POINT (-73.97879973799998 40.77742111500004)
225295736,03/07/2021,06:15:00,BROOKLYN,75,0,,true,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1020492,187865,40.68225681500007,-73.86933111399996,POINT (-73.86933111399996 40.68225681500007)
238238212,12/23/2021,04:05:00,QUEENS,114,0,BAR/NIGHT CLUB,true,,,,25-44,M,BLACK,1009215,219725,40.769743719000076,-73.90987205399993,POINT (-73.90987205399993 40.769743719000076)
223981489,02/04/2021,20:25:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,998644,214588,40.755667508000045,-73.94804678299994,POINT (-73.94804678299994 40.755667508000045)
227647463,04/30/2021,14:03:00,MANHATTAN,30,0,,false,,,,25-44,M,BLACK HISPANIC,996585,237959,40.81981775700007,-73.95543576099993,POINT (-73.95543576099993 40.81981775700007)
229188687,06/05/2021,21:30:00,QUEENS,101,0,PVT HOUSE,true,25-44,M,BLACK,25-44,M,BLACK,1046325,156118,40.59497489300003,-73.77648276299993,POINT (-73.77648276299993 40.59497489300003)
226321042,03/30/2021,13:35:00,MANHATTAN,7,0,,false,18-24,M,BLACK,18-24,M,BLACK,987721,202253,40.72182201900005,-73.98747935099993,POINT (-73.98747935099993 40.72182201900005)
229493103,06/11/2021,23:35:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1018910,244226,40.83695948500008,-73.87474443499997,POINT (-73.87474443499997 40.83695948500008)
227000638,04/15/2021,12:25:00,BRONX,47,0,,true,25-44,M,BLACK,18-24,M,BLACK HISPANIC,1021782,256462,40.870531890000045,-73.86429688999993,POINT (-73.86429688999993 40.870531890000045)
227950649,05/06/2021,21:34:00,BROOKLYN,81,0,,true,45-64,M,BLACK,25-44,M,BLACK,1001768,191368,40.69192860400005,-73.93683124899997,POINT (-73.93683124899997 40.69192860400005)
238312743,12/26/2021,04:07:00,BRONX,44,0,,true,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1008208,242974,40.83355862400003,-73.91342459999998,POINT (-73.91342459999998 40.83355862400003)
229188690,06/06/2021,02:47:00,MANHATTAN,28,0,,false,,,,25-44,M,BLACK HISPANIC,999477,233821,40.80845559200003,-73.94499650999995,POINT (-73.94499650999995 40.80845559200003)
224354730,02/12/2021,05:15:00,BRONX,43,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1018728,242744,40.832892539000056,-73.87540977699997,POINT (-73.87540977699997 40.832892539000056)
233080845,09/02/2021,17:42:00,BRONX,41,0,,false,<18,M,BLACK,18-24,M,BLACK,1014604,238800,40.82208252700008,-73.89033032599998,POINT (-73.89033032599998 40.82208252700008)
236168671,11/11/2021,21:05:00,BRONX,42,0,,false,,,,25-44,M,BLACK,1011026,244988,40.839078375000035,-73.90323318199995,POINT (-73.90323318199995 40.839078375000035)
235088340,10/15/2021,16:17:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1021189,239209,40.82318003200004,-73.86653604299994,POINT (-73.86653604299994 40.82318003200004)
226896344,04/13/2021,13:20:00,BRONX,40,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1007157,238626,40.82162739700004,-73.91723743399997,POINT (-73.91723743399997 40.82162739700004)
238040456,12/18/2021,21:00:00,BRONX,46,0,,false,,,,25-44,M,BLACK,1010368,250581,40.85443147800004,-73.90558940299998,POINT (-73.90558940299998 40.85443147800004)
